ppened to be right.Albright slammed Trump for kissing up to dictators, especially the likes of Kim Jong Un. I think that part of the issue is that President Trump seems to believe that he can have just one-on-one relationships. And maybe that s possible in business, but that is not something that is possible as president of the United States,  she said.  This is not a matter of charming, by saying you re  honored  and he s a  smart cookie.' The former secretary of state has spoken out against Trump and his piss poor excuse for foreign policy from the very beginning of his candidacy. Tuesday s comments come amid rising tensions between the U.S. and North Korea over Pyongyang s weapons program.You can watch Albright s entire interview here:Featured image via video screen capture",News,"May 2, 2017"
 Trump-Supporting Gun Nut Holds AR-15 Like A Baby During The Most Bizarre Interview Ever (VIDEO),"Gun nuts are a strange breed. They are paranoid, uneducated, and don t feel complete without a few penis extensions guns fully locked and loaded at all times. However, one ammosexual just took it a step further, by holding on to his beloved AR-15 during an interview on CNN.Who is this guy and why is he allowed anywhere near guns, you might ask? This guy actually is New Hampshire s own Mark Limoges, owner of Black Op Arms gun store. He s also a Donald Trump supporter, and he showed up to the interview with a perfect copy of the AR-15 that he lovingly presented to The Donald himself. Limoges told the show s hosts: This is an exact replica of the gun we gave Mr. Trump. It has our Black Ops Arms symbol on it with our Black Ops Arms symbol on the handrail. And the other side, we have the  Live Free or Die  with the American flag on the handrail. He did, however, admit that Trump s Secret Service detail was more than a little concerned about both the visit to the gun store and the gift of an assault rifle. Limoges goes on to explain how that was handled: We actually wanted Mr. Trump to come to our gun store, which the Secret Service was not real thrilled about. A Secret Service agent came to the store, took the gun. We removed the bolt out of it. They took possession of the weapon and then presented it to us before we went into the room to present it to Mr. Trump. Limoges also admitted that the weapon he give the GOP front runner would be illegal in Trump s home state of New York without modifications. Then, of course, he had to go and accuse President Obama of attempting to seize guns, saying: I think it s probably a first step towards it, yes. Host John Berman seemed surprised, and said,  Really?  in response.Berman s co-host Kate Bolduan challenged this assertion, reminding Limoges that President Obama explicitly says that he has no such plans: The president said yesterday in his speech that his actions are not a plot to take away everybody s guns. This statement led to Limoges accusing the president of being a liar on live television: Mr. Obama has also said other things that have not always been the truth. Berman went on to press Limoges: Look, he says he respects the Second Amendment. And if you just look at the actions he s taking, even the things he was proposing a few years ago which were steeper than this, even if you support universal background checks, that doesn t necessarily mean you want to take someone s guns away. Limoges  mind was not changed, though, and he concluded: Most of the people that come in [to the gun store] are real nervous about what Mr. Obama is going to do to limit their chances of getting weapons. Maybe that s why he insisted on keeping his AR-15 cradled so closely for the duration. Obama could come take it during the five minutes he was talking to those lovely CNN hosts.Get some help, Mr. Limoges. You clearly need it.Watch the entire bizarre exchange below:Featured image via video screen capture from Raw Story",News,"January 6, 2016"
 Joe Scarborough Defends President Obama’s Emotional Announcement On Gun Control (VIDEO),"While it s often difficult to notice, Joe Scarborough is one of the remaining few  reasonable  Republicans. Of course, this has a lot to do with his party s radical shift to its far-right flank, backed with the ascension of Donald Trump. Consequently, certain Republicans such as Scarborough, who at one time sounded radical, sound rational today. To his credit, Scarborough has often sidestepped partisanship to give credit where credit is due.Such was the case Wednesday morning when the host of MSNBC s Morning Joe vocally defended President Obama s executive order on gun control.Scarborough and co-host Mike Barnacle elaborated on the president s announcement, and agreed that expanding background checks for gun sales is an eminently reasonable action to take. Scarborough made sure to underscore for his unhinged conservative viewers that Obama didn t say anything about grabbing any guns. He also validated the president s genuine sadness and anger when mentioning Sandy Hook during his remarks.Via Media Matters:SCARBOROUGH: You see the frustration, don t you, in every press conference after every mass shooting, the president being frustrated by his inability to get anything done even when 90 percent of Americans support stronger background checks.BARNICLE: Absolutely, Joe. And living with the knowledge that you have to provide more information to become a Little League baseball coach than you do to a gun show.SCABOROUGH: Look at this. So if you re driving, a lot of people are listening to us as they drive into work. We re showing a Quinnipiac University poll that actually shows 89 percent of Americans support background checks for gun purchases at gun shows. Eighty-seven percent Republicans, 87 percent. And as other pollsters have told us, up to 80 percent of Republicans in early primary states, who vote in early primary states, support background checks. And, this is not a prediction. I m just going to tell you how it s going to be. There are going to continue to be mass shootings. Terrorists are going to continue to do it over the next decade. And the things that I ve been talking about on background checks and all of us have been talking about and the president has been talking about, Republicans, it s going to be the Republican position within the next two, three, four years. I say Jim VandeHei, one of the things that was most astounding yesterday was the reaction. The Pavlovian reaction from Republicans over a set of actions that really weren t far reaching. And even the White House will tell you, they were modest at best. He hopes he can do something to start the gun show loopholes so terrorist can t walk in and buy guns. But it wasn t even that, and I m not knocking him, it wasn t that sweeping. Nobody got any guns taken away yesterday.And, of course, Joe is correct. According to a recent Quinnipiac poll, 95 percent of Democrats and 87 percent of Republicans support background checks. Back in 2014, 92 percent of gun owners supported expanding the regulation. Yet, when the Manchin-Toomey amendment was proposed back in 2013, the Senate GOP filibustered the legislation in defiance of nearly 90 percent of its voters. Why? Three words: National Rifle Association. The only constituency that matters to the congressional Republicans. It s an almost awe-inspiring dynamic   the NRA s extremist agenda is a higher legislative priority for the GOP than 87 percent of Republican voters.Furthermore, the president s order is, as Scarborough said, not that  far reaching.  Back in 2013, the president announced much more stringent and comprehensive regulations on gun ownership. The president, at the time, tried to resurrect the expired assault weapons ban and close all of the loopholes created by the NRA in 1994. There were bullet control  proposals: no more magazines larger than 10 rounds, and no more armor-piercing bullets. Today, however, the president s actions are limited to just the background checks and additional funding for the FBI and ATF. Nothing else. But that won t stop the relentless lies and fear-mongering by the GOP, telling its people that Obama s out to confiscate their guns. As much as I d like it to happen, it won t.Featured image via video screen grab.",News,"January 6, 2016"
" Watch Trump Mock His Moronic Supporters To Their Faces, And They’re Too Stupid To Notice (VIDEO)","If there s one thing Donald Trump knows how to do really well, even better than most, it s sell things. And in this case, that  thing  isn t real estate or a television show or a book, but rather just himself. With the phrase  Make America Great Again,  with no further explanation besides loving guns, hating Mexicans, and lowering taxes, he s gotten a rather large following to support him.Being the salesman that he is, he doesn t care who supports him as long as they do. He uses simplistic phrases on purpose, because he knows that most of his supporters likely don t have above a third grade reading level. He plays to the stupid vote, but calls them smart and the  most intelligent  because, after all, they are voting for him.However, at a recent campaign event in Claremont, New Hampshire, Trump seemed to let it slip that he knows his supporters are an army of loyal idiots. After reciting poll after poll after poll, which seems to be all these events are, self-congratulatory events for himself, he told the crowd that no one is ever leaving him. No matter what he says, or how awful he behaves, he knows he has the support of this moronic base.He said: Did you see? One of the things that came out in the one poll, nobody s ever leaving me. I could be the worst person in the world, they re not leaving. Continuing, he said: If I was up here and did some really inappropriate things, my people stay. I love you people. I love you. I love you. I love you. I love my people! They re the most loyal. And if that wasn t bad enough, he then comes out and says it: I m winning with the smart people, I m winning with the not-so-smart people, too. I m winning with everything. With all of this he got cheers and shouts of  I love you!  and  We love you!  from the crowd of unsuspecting nincompoops.Trump knows exactly what he s doing, which is actually what makes his run for the Oval Office so terrifying. He plays to the simplistic and imbecilic minded in the nation, and they lap it up with a spoon. Trump doesn t care that his voters are dumb. I mean, hell, George W. Bush won in 2004 after 9/11 and starting a war based on lies. There is definitely a base of voters in this nation who shouldn t be allowed to operate heavy machinery, including a voting machine. Video/Featured image: YouTube",News,"January 6, 2016"
 Stephen Colbert Mercilessly And Hilariously Mocks Unprepared Bundy Terrorists (VIDEO),"In a glorious segment on the Late Show, Stephen Colbert piled on the mockery of the anti-government loons who took over a federal wildlife refuge building without preparing for the long haul.When Ammon and Ryan Bundy seized the Malheur National Wildlife Refuge in Oregon, they were hoping to ignite a war against the federal government. Instead, the federal government ignored them and most of America laughed at them and the right-wing militia movement became an even bigger joke than it has ever been.The armed militants have been labeled  Y all qaeda  and  Vanilla ISIS  and drew even more ridicule after having to beg people to send them snacks through the US Postal Service because they somehow forgot to prepare for a long occupation. Ammon Bundy has even backed away from his brother s claim that the group came there to kill or be killed during an embarrassing interview with Megyn Kelly.Clearly, Bundy s pathetic rebellion has very little support. And Stephen Colbert only added more mockery on Tuesday night. I haven t seen this many angry, bearded men in Oregon since I referred to Blue Moon as a craft beer,  Colbert quipped. These confused, fragile, heavily armed creatures need someplace to live where civilization won t upset them. They re clearly endangered, although it s hard to know exactly how many there are because their camo is so good. Here s one standing between two bushes, I believe. Sadly, there s no hope of establishing a breeding program because, frankly, it s a bit of a sausage fest. Colbert also mocked the stand-off the armed traitors hoped for but didn t get. Probably not what the protesters had in mind. That s like taking over the Alamo and then not being surrounded by the Mexicans. To conclude, Colbert mocked Bundy and his friends for being less prepared than a troop of boy scouts. What heroic, go-it-alone mountain men have always needed   Go-Gurt, string cheese and Lunchables. I want you to hang in there, fellas, because help is on the way. The refuge should really be renamed the  Ammon Bundy Preserve for the Armed and Cranky,  Colbert suggested.Here s the video via YouTube.Yeah, hang in there, guys. Because the longer you carry on this farce, the more material you give to Stephen Colbert and the rest of the world with which to mock you. Congratulations, you all are officially a worldwide joke.Featured Image: Screenshot",News,"January 6, 2016"
 Bernie Sanders Roasts Donald Trump: ‘I Don’t Have To Spend Money’ To Make Him ‘Look Dumb’ (VIDEO),"On Tuesday s edition of  The Nightly Show, Democratic presidential candidate Bernie Sanders promised to steal the White House from Republican front runner Donald Trump if the two should ever face off in the presidential election.On the show, host Larry Wilmore asked Sanders what he thought about Trump s much-reported use of the word  schlong  to insult Hillary Clinton. Sanders, making a joke out of Trump s numerous nonsensical remarks, said: I don t know the answer to that. I have yet to recover from Trump s shock that women go to the bathroom. I m still recovering from that, so  schlonged,  I haven t figured out yet. Wilmore pressed on, asking Sanders if he would  schlong  The Donald if they went head to head for the presidency. Sanders replied,  Let me say, we will beat him badly. How s that? Wilmore also brought up the fact that someone had been writing anti-Trump messages in the sky last weekend, right above the Rose Bowl Parade. Wilmore asked Sanders if he d had anything to do with it, since there had coincidentally been a rally for Sanders at the same time. Sander responded with something we all know to be true: I don t have to spend money to make Donald Trump look dumb   he does it all by himself. You can watch Sanders roast The Donald below: The Nightly Show with Larry Wilmore Get More: The Nightly Show Full Episodes,The Nightly Show on Facebook,The Nightly Show Video ArchiveIn later parts of the interview, Sanders took the opportunity to express his support for President Barack Obama s executive action on guns, blasting Republicans for trying to hold back an initiative that was so badly needed in America. We re not getting any cooperation from the Republicans, no matter how many horrific mass shootings we see. I think the most important thing we have to do now is to expand and improve the instant background check. What the president is trying to do now is deal with the so-called gun show loophole. Many of Sanders  constituents in Vermont are responsible gun owners, but Sanders said they accept the dangers that can come with firearms and don t argue that policies must be in place to avoid their misuse. People hunt and they do outdoor things   that s what we do. But the vast majority of the people understand, in my state, and I think around the country, that it s imperative that we do everything we can to keep guns out of the hands of people who should not have them. Criminals (and) people who are mentally unstable should not own a gun. That s my view, and there is a broad consensus around that. Also touching on the Black Lives Matter movement, Sanders and Wilmore agreed that the media has blown controversial issues out of proportion. Sanders said, I think white people are as appalled as African-Americans and Latinos in seeing what we re seeing on television, and that is unarmed people being killed while they re in police custody. The Vermont senator, who has made criminal justice reform a crucial part of his campaign, also stressed that reducing police brutality would be one of his priorities as president: The first, and maybe most, important is to make sure that if a police officer breaks the law, that officer   like any other public official   must be held accountable. Other things that we have to do is demilitarize many of our local police departments. We have to make police departments look like the communities they serve, in terms of diversity. What appalls me is that we have more people in jail today than any other country on Earth   more than China, 2.2 million people   and that s why we need real criminal justice reform. We ve got to make sure that kids have jobs and education, rather than hanging out on street corners unemployed. Featured image is a screenshot, via Raw Story",News,"January 6, 2016"
 @Ammon_Bundy’s Ridiculous Late Night Twitter Rant Has Everyone Talking (TWEETS),"Either Ammon Bundy himself or a clever imposter has taken Twitter   and the media   by storm. The head of the Oregon Moron Militia, Bundy is the textbook case of the modern  Murican  patriot.  He is either just being himself and having a Twitter-fest of spewing out right-wing talking points or someone has decided to channel him, guessing the Bundy-esque things he might say.The rant was late-night, when the cold of the Oregon forest may have demanded a little something to make a person forget what aches. More than a dozen tweets went out from the account, including a retweet of an interview Bundy did with a local blog. Here are a few examples:As Thomas Paine said, It is the duty of the patriot to protect its country from its government. #CitizensForConstitutionalFreedom  Ammon Bundy (@Ammon_Bundy) January 5, 2016We are not about fear, we are not about force, we are not about intimidation. #CitizensForConstitutionalFreedom  Ammon Bundy (@Ammon_Bundy) January 6, 2016We came here in protest because of the force and the intimidation that we have seen in this county. #CitizensForConstitutionalFreedom  Ammon Bundy (@Ammon_Bundy) January 6, 2016With that being said, we will not be intimidated by the federal government for taking stand for something we strongly believe in.  Ammon Bundy (@Ammon_Bundy) January 6, 2016It even went so far as to compare the Moron Militia to Rosa Parks:We are doing the same thing as Rosa Parks did. We are standing up against bad laws which dehumanize us and destroy our freedom.  Ammon Bundy (@Ammon_Bundy) January 6, 2016However, reporters now say the account is believed to be a fake. Tony Dokoupil of MSNBC tweeted this:People, Ammon Bundy is not operating a twitter account. I stood with him last night as tweets supposedly from him went out.  tonydokoupil (@tonydokoupil) January 6, 2016That seems to be compelling enough. A reporter who was there at the time says Bundy isn t on Twitter at all. That seemed like the case for sure when the account was suspended by Twitter, which has a process of verifying identities of celebrities and others in the news. Then USA Today reported that the account was suspended and that it was re-instated.Another theory may be that much like many people on Twitter who have become public figures, Ammon Bundy has someone  smarter  than he is running his account. With all the freedoming and interviews he s doing, Bundy probably doesn t have time for the social media onslaught for the movement, which has obviously been even less successful than the movement itself.Alas, the account is still alive and well and as of Wednesday at just after 11 AM EST tweeted this:The last thing we want is an armed confrontation. We want this to end peacefully without anyone being harmed.  Ammon Bundy (@Ammon_Bundy) January 6, 2016That s the first real evidence that the account may not be real unless Ammon Bundy s goal of remaining for years to give a bird preserve to loggers, miners and ranchers has changed. Or maybe he s just cold.Featured image via Twitter",News,"January 6, 2016"
 Watch How Absurd A Gun Nut Looks Defending U.S. Gun Violence On A UK TV Show (VIDEO),"Try to picture a place where gun control is real   where people can sit in a coffee shop without worrying that a lunatic is going to start indiscriminately shooting people. Imagine you didn t have to worry about the safety of your children when they got on that school bus. Conjure an image where things are peaceful enough that most of the police don t even carry guns, and when they do they wear big yellow letters that say  armed. Believe it or not, those places do exist. In a far away land called Europe and another called Australia, people have learned that guns don t have to be what defines them and that if a society is to evolve, it must do so peacefully. They ve moved on to bigger and better things while here at home, we dig the hole a little bit deeper.President Obama s executive orders on gun control have put America in the spotlight. People from all over the world want to know if the United States has finally learned its lesson and decided to take action. In the UK, where gun deaths for the year won t reach the number America has had in five days, talking to a Yank who loves guns has to be almost as comical as it is ridiculous.The talking points we listen to every day and have accepted as the right-wing response, sound even more absurd when you hear them spoken to a Brit. This particular ammosexual, Niel McCabe from Armed American Radio, tosses out that kicks and fists have killed more people than rifles, knowing full-well that  rifles  aren t the culprit in most murders and suicides, handguns are. He keeps tossing blurb after blurb of the same old rhetoric. If we can t have a law that will 100 percent solve the problem, we shouldn t have laws at all. It s really just so stupid.It s really just so stupid.BBC43 Host Jon Snow has some tough questions for the flat top-wearing poster boy who is for the  right  to keep killing each other. His brilliant tactic of reminding McCabe how many Americans have died, a number that increases by sixteen people in just under four minutes: Featured image via screen capture",News,"January 6, 2016"
 The Hidden Root Of White Rage,"Paul Krugman asks a simple question about why white (conservative) people who fly into a rage always seem to do so over really stupid things:Something that strikes me, however   and which I don t fully understand   is that when people like this turn to angry rhetoric, with at least a hint of violence, the trigger events tend to be trivial. There are plenty of real grievances that could be motivating working-class whites Now, I loves me some Krugman but he s missing the super obvious here: White conservatives are angry at a racially unjust economic system that has started to treat white people the same it s always treated black people. It was supposed to benefit them to the detriment of  those  people and it did, decade after decade. White people enjoyed a lifestyle unprecedented in history and managed to deny that life to millions of minorities. But the rich got so greedy that the system is breaking down and now everyone is suffering. Except for the rich, of course.The end result is that they can t attack the system they love without admitting how unjust it was in the first place. What are they going to say?  Hey! Where are all the white jobs?! On top of this frustration is the cold and horrible (for white people) realization that they no longer have total control over the government. With a black president in the White House, there is zero chance of getting through the kind of policies that used to transfer immense amounts of wealth to the white community while leaving the black community out in the cold. Those days are over and with the rapid  browning  of America, they aren t coming back.This leaves us with millions of angry white people betrayed by a system they believed in and supported their entire lives. But to admit that the system was unjust would be to admit that they, white people, benefited at the expense of black people in the first place. Most white people, including liberals, would rather gnaw their arm off to escape this trap. And so they find the most ridiculous and mundane targets for their rage, a rage that should be directed at the system but can t be. It really is that simple.Featured image via AI archives",News,"January 6, 2016"
 Oregon Militia Terrorist: I’ll Die Before I Let The Feds Arrest Me (VIDEO),"The situation with the Bundy ranchers and their heavily armed right-wing militia s occupation of a federal building on a wildlife reserve in Oregon is escalating. The federal government is planning to take steps to end their ridiculous occupation, but at least one of them has said he ll lay down his very life before he allows the authorities to arrest him.The Harvey County Sheriff said of the handling of the militant takeover: There are things being done. It s not visible to the public. Authorities are reportedly taking steps to stop power service to the occupied federal building, as well as working with the FBI and other federal government authorities to have the militia members removed. Of course, the idiots calling themselves the Oath Keepers, had to comment. They told families to relocate their children: This is not a family event. The only people there should be the armed men who are willing to die there with Ammon Bundy and his brothers and a couple of embedded reporters. One of the militiamen spoke with MSNBC about his intentions for when the government closes in on their occupation. LaVoy Finicum, 55, says he knows that agents are coming for him and others occupying the building. However, he seems to believe he ll die first. He said to MSNBC: I have been raised in the country all my life. I love dearly to feel the wind on my face. To see the sun rise, to see the moon. I have no intention of spending any of my days in a concrete box. Well, sir, if you weren t breaking the law, you wouldn t have reason to fear spending time in prison. These idiots need to be arrested. They are nothing more than real life, bona fide terrorists.This guy is so dumb that he sincerely believes that the authorities won t find him because he is hiding under a huge blue tarp in the middle of a vacant parking lot with his penis extension gun. I ve got news for you, Mr. Finicum: They ll find you, and they ll arrest you. If you threaten them or put up a fight, they ll kill you.Take my advice: go home to your farm and your kids before any of that happens.Watch Finicum s statements below, via MSNBC:Featured image via screen capture from Raw Story",News,"January 6, 2016"
 Maddow Compares Trump To 1968 Racist Candidate George Wallace: The Similarity Is Shocking (VIDEO),"Some political pundits have been unable to describe how Donald Trump manages to maintain his popularity. With his escalating hateful rhetoric, personal insults, and generally obnoxious behavior, many have settled their confusion by pretending there is no way he can win the Republican primary. The problem with that is, all polls show he can.Rachel Maddow uncovered what seems to be the secret to Trump s success. It appears that he took his complete strategy for how to run a presidential campaign from 1968 s Racist Alabama Governor George Wallace. This explains a lot about how Trump s campaign of disgusting hate has been able to flourish so easily among regressive conservatives in America.If you use a little imagination and think Trump and Muslims, instead of Wallace and African-Americans, the parallels will suddenly become clear. Like Rachel said,  Close your eyes and just listen to the news reports from that election. It s almost like they re talking about Donald Trump. Watch Rachel s presentation comparing Trump and George Wallace below:What Rachel pointed out was incredibly significant. The comparisons are eerie and even if you were to take the direct comparisons of Trump and Wallace out of the picture, the supporters   who you couldn t possibly say were imitating each other intentionally   are virtually identical in the thoughts they convey about why they support their candidate.Rachel finished the segment by making a great point: Donald Trump has something that Republican voters like. They liked it the last time that he offered it to them for a short period of time,  she said.  And now they like it this time, as well   it s the same type of significant popularity. It just hasn t gone away this time around because he hasn t stopped running this time around like he did in 2012. She s right. Trump offered up the same fare in the 2012 presidential campaign and got a huge amount of support from it. If he had chosen to invest himself fully the last time around, he could have taken the nomination from Romney, who was universally panned by the Republican establishment right up until he was their only choice.The question now is: what will happen when Trump ends up on the ballot? A couple years after Wallace was officially in an election, he was shot. Could Trump s hate speech eventually become that kind of liability?Featured image via Youtube",News,"January 6, 2016"
 Republicans Are About To Bailout A Foreign Company That Screwed Over 500K American Consumers,"Do you remember the time that Republicans thought automotive companies should be allowed to go bankrupt? They seem to have forgotten all about that.House Republicans are set to give a big wet kiss to Volkswagen in the form of a bailout that will prevent them from being sued by over 500,00 American consumers, against whom they admitted committing fraud.Volkswagen has been caught up in a huge scandal after it admitted to cheating on air pollution standards. The context behind the scandal and ensuing lawsuits lies with  defeat devices  that VW had installed in approximately 580,000 of their diesel vehicles, in order to fool emissions testing in the U.S.Remember, these are the same Republicans that worked to block a VW plant from opening in Chattanooga, Tennessee because the plant was going to be unionized. This proves they don t really care about Volkswagen. They just really love hurting American citizens.The suit, filed by the Justice Department on behalf of the EPA could net Volkswagen up to $18 billion in fines. However, that s not all of their problems. The Justice Department also indicated that it could roll individual lawsuits into their litigation as well. The individual lawsuits come from owners that might win up to $6,000 each in compensation for paying more than a gas-powered model costs plus decline in resale value. Add on a potential 3 billion more from consolidated individual cases Whoa! That s a lot of money!What will Volkswagen do? Why, run to Republicans of course.Yes, these are the same Republicans that wanted GM to just go bankrupt when a bailout for them would save jobs. It s clearly a different story when government action helps regular people. For rich, faceless corporations no bailout is too large or too insane   and this bailout is truly insane.The bill, which doesn t actually offer monetary compensation to cover VW s lawsuit costs, will instead make it virtually impossible for a class action suit to be brought against the corporation.From The Fiscal Times:The simplicity of the VW Bailout Bill belies the chaos it would create. Proponents like the U.S. Chamber of Commerce, the bill s leading lobbyist, say they merely want to get rid of  non-injury  class-action cases, based on potential damages from defective consumer products or corporate actions that have yet to result in harm. Lawyers for class-action litigants argue that defective products deserve compensation even if the consumer hasn t yet been injured.But the bill goes much further, stating that courts may not certify class-action suits unless the plaintiff  affirmatively demonstrates that each proposed class member suffered the same type and scope of injury as the named class representative or representatives. This is devastating because it sets up all class-actions to fail,  says attorney Lori Andrus, who represents several Volkswagen plaintiffs. If every class member must have the same type and scope of injury, it forces extensive proofs for class certification   essentially a full-blown trial up front, where plaintiffs will have to prove that their injuries match with their fellow representatives.Source: The Fiscal TimesTo put it simply, this isn t only for Volkswagen. This is a good straw-man case that Republicans can use to do something they have wanted to do for decades:  shut the door to justice on American consumers that get screwed over by corporations. It would allow for rampant abuse of the system, resulting in sub-standard products being sold, with little to no recourse available to consumers ever. Additionally, it would overturn decades of judicial precedent where corporations were held accountable for fraud while circumventing federal rules that lay out class action standards.As an extra insult, Republicans are pairing the bill with the FACT Act, which would force public reporting of personal information of asbestos victims, in an effort to sabotage their compensation for poisoning. It s incredibly inappropriate for Congress to send the message that it s OK to hurt people by the millions,  said Rebecca Kaplan   a Volkswagen owner.  The more people you hurt, the more this law will protect you. Featured image via screen capture from YouTube",News,"January 6, 2016"
 Donald Trump Cracks Jokes After His Supporter Calls President Obama ‘A Muslim’ (VIDEO),"Here we go, again.Another supporter of Donald Trump openly shouted at a Trump rally held in New Hampshire on Tuesday that President Obama was a Muslim.  And, this time, the only difference we got from Trump was a sarcastic reply, which in essence all it did was show his supporters that it s funny to be a racist.Here s Trump pretending to go after one of his supporters for the hateful comment: Oh, I m supposed to reprimand the man. Who was the man that said that? I have to reprimand. How dare you. Okay, I reprimanded him. I reprimanded him, now the press can t be angry. Is anyone surprised? We re not. Trump has become such a joke that we re tired of even using the word  joke.  It s long played out   so is the media. Even when he shows a penchant for hateful rhetoric, all the media can do is laugh about it. The shock factor is over. And, the thing is, there was nothing funny about this.All CNN and crew could do when announcing this latest B.S. was to smile. Below is an actual pic taken in context showing what they thought of this latest incident. It s like we re all in some twisted, twilight zone waiting for the rapture. For more on this, visit HERE. See for yourself.Pic via CNN.The truth is hate sells. Trump takes care of the media, and they scratch his back in return. Trump didn t lie when he said he was good for business   cheap reality TV. and political theater, calling the president a Muslim, it s all good for shits and giggles. And, frankly, this writer is tired of it.The real truth is, Trump wouldn t go after his supporters for being racist even if he wanted to. That s because, the majority of his supporters are racist. He can t alienate his base. According to a major poll done, a full 66% of his supporters think Obama is a Muslim. That s pretty insane. Maybe that s why CNN is laughing. They still can t believe this is still actually happening, either.",News,"January 6, 2016"
 Montel Williams SHAMES The NRA: Responsible Gun Owners Support Background Checks,"Talk show legend Montel Williams is a conservative, one who has expressed very critical opinions of Barack Obama in the past. But Williams says there s an area where he can t disagree with  the President   Obama s plan to use his executive powers to help alleviate a problem most of his fellow conservatives won t touch.On Tuesday, the President broke into tears as he discussed the problem of gun violence in America today   specifically, the lives lost in the mass shooting at Sandy Hook Elementary in 2012, which Obama calls the  worst day in [his] presidency.  Obama has pledged to close the  gun show loophole,  which has traditionally allowed pretty damn near everyone to circumvent the background check procedure and get themselves a shootin  stick with minimal hassle. In addition, the President will be removing legal barriers preventing a doctor from reporting when someone is too crazy to have a gun, strengthening licensing requirements for sellers, and making dealers responsible for reporting guns that go missing.While many conservatives, including the veritable Brady Bunch of ignorance that is the GOP 2016 presidential field, view these common sense steps as an attack on the freedom of every single man, woman, and child, Williams applauds the President s approach to the problem of gun violence today.  I PROUDLY own 14 guns RESPONSIBLY,  Williams wrote on Facebook.  Naturally, I listened closely to what President Obama said today on guns, and I ve read what was put out detailing his proposals. He explained that no truly responsible gun owner should oppose the President s plans to reform gun laws, nor should any of them develop the opinion that the President and his jack-booted thugs will be going door to door taking people s firearms from them. I m a proud, responsible gun owner and we ought to be the LOUDEST voices for universal background checks, for keeping guns away from criminals and the mentally ill,  he says.  That is how to be a proud steward of the  # 2a right I and so many others hold dear. If I thought for a minute the goal was to take my guns, I d oppose it,  Williams added in a comment.  I m a law abiding American   nothing to fear. I think the corollary to effective background checks is to make it EASIER and more streamlined for law abiding folks to get guns. In an op-ed for HuffPo, Williams says that  as a proud, responsible, gun owner,  he  can t NOT support  the President s proposal: I realize this may not make me popular with some gun owners, and I realize there is deep distrust of President Obama and his use of executive action. Simply put, I ve always believed in being a responsible ambassador for the Second Amendment, a right that I hold dear; and, thus, I believe responsible gun owners MUST be the loudest voices for universal background checks and addressing the mental health crisis we face in this country, which form the crux of the president s proposals. Williams says that he has formed his views largely through his work with students  in the wake of school shootings over the years.  Williams challenges anyone who disagrees that it is important to enact common sense gun legislation to spend time with children who have survived school shootings: They all have the same, haunted look in their eyes, one that frequently keeps me up at night. I would challenge anyone to listen to their stories, experience their pain and then go back the next year and the next, and see how profoundly they are affected and then do it all over again for the next school   you ll feel the same way I do. Universal background checks should be a no-brainer. Guns should not change hands without a background check,  he says.  I cannot give my car to my children without filing a form with the DMV, and no one complains about that burden, nor do they suggest it s a veiled attempt to de-car America. Unfortunately, the NRA and its acolytes spread fear   Obama wants your guns   to all who will listen, and unfortunately too many listen. The NRA and its bought-and-paid-for politicians fight progress with regard to gun legislation every step of the way   including, of course, background checks. Giving up even that much, in their eyes, would be giving up their guns.Williams suggests that we dispense with the meaningless rhetoric, cross the aisle, and work together to solve the problem of gun violence in this country   the root of which, he  says, is that it s  dangerous allowing people to acquire guns without a background check. Williams says that both liberals and conservatives need to skip the divisiveness that plagues our country and focus on the fact that our children s lives are at stake. He asks his fellow gun owners not to buy into the extreme Right s propaganda that paints this as a gun-grabbing measure: This is common sense, and, ultimately, the best way to advance and protect the Second Amendment right we hold dear. Williams is right. No one is trying to take anyone s guns. In fact, President Obama is attempting to ensure that everyone who should be able to get a gun can get one. In the end, this would even accomplish some conservative goals: people would feel safer around armed individuals if they all passed a comprehensive background check and were mentally competent to handle the weapon, for instance. In that sense, the President s plan is a godsend for pro-Second Amendment people of all stripes. If conservatives want to end the stigma associated with gun ownership, the absolute best way is to support this opportunity to protect the integrity of the Second Amendment.Featured image via Facebook/screengrab ",News,"January 6, 2016"
